Repo,URL,File,Line,Type,Description
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/users.routes.e2e-spec.ts",411,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/users.routes.e2e-spec.ts",430,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/users.routes.e2e-spec.ts",435,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/users.routes.e2e-spec.ts",467,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/users.routes.e2e-spec.ts",514,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/users.routes.e2e-spec.ts",532,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/users.routes.e2e-spec.ts",570,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/users.routes.e2e-spec.ts",587,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/users.routes.e2e-spec.ts",593,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/users.routes.e2e-spec.ts",601,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/users.routes.e2e-spec.ts",608,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/users.routes.e2e-spec.ts",615,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/users.routes.e2e-spec.ts",625,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/users.routes.e2e-spec.ts",637,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/users.routes.e2e-spec.ts",654,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/users.routes.e2e-spec.ts",660,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/users.routes.e2e-spec.ts",685,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/users.routes.e2e-spec.ts",702,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/suppliers.routes.e2e-spec.ts",48,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/suppliers.routes.e2e-spec.ts",67,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/suppliers.routes.e2e-spec.ts",96,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/suppliers.routes.e2e-spec.ts",115,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/suppliers.routes.e2e-spec.ts",157,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/suppliers.routes.e2e-spec.ts",184,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/suppliers.routes.e2e-spec.ts",201,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/suppliers.routes.e2e-spec.ts",234,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/suppliers.routes.e2e-spec.ts",248,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/suppliers.routes.e2e-spec.ts",277,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/suppliers.routes.e2e-spec.ts",309,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/suppliers.routes.e2e-spec.ts",329,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/suppliers.routes.e2e-spec.ts",359,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",48,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",67,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",85,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",126,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",145,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",180,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",195,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",240,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",257,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",270,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",283,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",310,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",325,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",370,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",384,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",399,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",412,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",423,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",455,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",475,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",505,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",535,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",565,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",590,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",621,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",664,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",686,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",735,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",774,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",791,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",824,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",838,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",867,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",916,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",930,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",947,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",978,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",1022,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",1055,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",1097,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",1128,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",1170,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"elena-calcada/agrotec-api","https://github.com/elena-calcada/agrotec-api.git","src/shared/infra/http/routes/tests/categories.routes.e2e-spec.ts",1215,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"Brun0Nasc/ifce-achados","https://github.com/Brun0Nasc/ifce-achados.git","src/app.ts",13,"INSECURE_CORS","Permissive CORS policy (Wildcard detected)"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/server.ts",15,"INSECURE_CORS","Permissive CORS policy (Wildcard detected)"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/services/test/mock/index.ts",27,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/services/test/mock/index.ts",28,"HARDCODED_SECRET","Potential hardcoded secret in property: token"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/services/test/mock/index.ts",55,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/services/test/mock/index.ts",68,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/services/test/mock/index.ts",73,"HARDCODED_SECRET","Potential hardcoded secret in property: secretToken"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/services/test/mock/index.ts",89,"HARDCODED_SECRET","Potential hardcoded secret in property: secretToken"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/services/test/mock/index.ts",90,"HARDCODED_SECRET","Potential hardcoded secret in property: resetToken"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/services/test/mock/index.ts",100,"HARDCODED_SECRET","Potential hardcoded secret in property: resetToken"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/services/test/mock/index.ts",114,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/services/test/mock/index.ts",116,"HARDCODED_SECRET","Potential hardcoded secret in property: secretToken"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/services/test/mock/index.ts",117,"HARDCODED_SECRET","Potential hardcoded secret in property: resetToken"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/services/test/mock/index.ts",123,"HARDCODED_SECRET","Potential hardcoded secret in property: resetToken"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/services/test/mock/index.ts",124,"HARDCODED_SECRET","Potential hardcoded secret in property: newPassword"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/services/test/mock/index.ts",129,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/services/test/mock/index.ts",130,"HARDCODED_SECRET","Potential hardcoded secret in property: newPassword"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/repositories/test/mock/index.ts",27,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/repositories/test/mock/index.ts",58,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/repositories/test/mock/index.ts",165,"HARDCODED_SECRET","Potential hardcoded secret in property: secretToken"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/repositories/test/mock/index.ts",166,"HARDCODED_SECRET","Potential hardcoded secret in property: resetToken"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/middlewares/test/mock/index.ts",15,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/controllers/test/mock/index.ts",21,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/controllers/test/mock/index.ts",33,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/controllers/test/mock/index.ts",40,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/controllers/test/mock/index.ts",58,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/controllers/test/mock/index.ts",69,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/controllers/test/mock/index.ts",76,"HARDCODED_SECRET","Potential hardcoded secret in property: token"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/controllers/test/mock/index.ts",83,"HARDCODED_SECRET","Potential hardcoded secret in property: token"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/controllers/test/mock/index.ts",99,"HARDCODED_SECRET","Potential hardcoded secret in property: resetToken"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/controllers/test/mock/index.ts",100,"HARDCODED_SECRET","Potential hardcoded secret in property: newPassword"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/controllers/test/mock/index.ts",109,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"oliveiramatheux/tcc-escambooks-api","https://github.com/oliveiramatheux/tcc-escambooks-api.git","src/controllers/test/mock/index.ts",110,"HARDCODED_SECRET","Potential hardcoded secret in property: newPassword"
"unir-dacc/mural-de-fotos-backend","https://github.com/unir-dacc/mural-de-fotos-backend.git","src/main.ts",18,"INSECURE_CORS","Permissive CORS policy (Wildcard detected)"
"Mathesis-dev/mathesis-backend","https://github.com/Mathesis-dev/mathesis-backend.git","prisma/seed/implementations/user.ts",11,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"Mathesis-dev/mathesis-backend","https://github.com/Mathesis-dev/mathesis-backend.git","prisma/seed/implementations/user.ts",18,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"Mathesis-dev/mathesis-backend","https://github.com/Mathesis-dev/mathesis-backend.git","src/modules/auth/infra/controllers/auth.controller.ts",40,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"Mathesis-dev/mathesis-backend","https://github.com/Mathesis-dev/mathesis-backend.git","src/modules/auth/infra/controllers/auth.controller.ts",53,"HARDCODED_SECRET","Potential hardcoded secret in property: access_token"
"preciousakura/me.formei-backend","https://github.com/preciousakura/me.formei-backend.git","src/main.ts",9,"NESTJS_MASS_ASSIGNMENT","ValidationPipe missing 'whitelist: true'"
"preciousakura/me.formei-backend","https://github.com/preciousakura/me.formei-backend.git","test/factories/user-factory.ts",9,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"preciousakura/me.formei-backend","https://github.com/preciousakura/me.formei-backend.git","test/factories/student-factory.ts",11,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"preciousakura/me.formei-backend","https://github.com/preciousakura/me.formei-backend.git","test/factories/admin-factory.ts",9,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"preciousakura/me.formei-backend","https://github.com/preciousakura/me.formei-backend.git","src/config/constants.ts",2,"HARDCODED_SECRET","Potential hardcoded secret in property: secret"
"fga-eps-mds/2025.2-Valhalla","https://github.com/fga-eps-mds/2025.2-Valhalla.git","Back/src/main.ts",13,"INSECURE_CORS","Permissive CORS policy (Wildcard detected)"
"fga-eps-mds/2025.2-Valhalla","https://github.com/fga-eps-mds/2025.2-Valhalla.git","Back/src/auth/strategies/local.strategy.ts",11,"HARDCODED_SECRET","Potential hardcoded secret in property: passwordField"
"ilmardanilo/pctup-api","https://github.com/ilmardanilo/pctup-api.git","src/main/config/setup-middlewares.ts",14,"INSECURE_CORS","Permissive CORS policy (Wildcard detected)"
"Guibs969/projetoDs","https://github.com/Guibs969/projetoDs.git","src/server.ts",7,"INSECURE_CORS","Permissive CORS policy (Wildcard detected)"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/stubs/TeacherRepositoryStub.ts",18,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/mocks/modules/teacherMock.ts",7,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/mocks/modules/teacherMock.ts",24,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/mocks/modules/teacherMock.ts",39,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/mocks/modules/studentMock.ts",7,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/mocks/modules/studentMock.ts",23,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/mocks/modules/studentMock.ts",37,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/mocks/modules/adminMock.ts",8,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/mocks/modules/adminMock.ts",26,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/mocks/modules/adminMock.ts",42,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","src/main/config/middleware.ts",6,"INSECURE_CORS","Permissive CORS policy (Wildcard detected)"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","src/docs/definitions/modules/student/login/index.ts",9,"HARDCODED_SECRET","Potential hardcoded secret in property: token"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","src/docs/definitions/modules/teacher/login/index.ts",9,"HARDCODED_SECRET","Potential hardcoded secret in property: token"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","src/docs/definitions/modules/admin/login/index.ts",9,"HARDCODED_SECRET","Potential hardcoded secret in property: token"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/admin/update/mocks/responseMockFactory.ts",43,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/admin/update/mocks/requestMockFactory.ts",22,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/admin/update/mocks/requestMockFactory.ts",30,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/admin/register/mocks/returnMockFactory.ts",27,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/admin/register/mocks/requestMockFactory.ts",13,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/admin/register/mocks/requestMockFactory.ts",23,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/admin/register/mocks/requestMockFactory.ts",36,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/admin/register/mocks/requestMockFactory.ts",41,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/admin/login/mocks/requestMockFactory.ts",11,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
"d3vlopes/school-management","https://github.com/d3vlopes/school-management.git","__tests__/useCases/modules/admin/login/mocks/requestMockFactory.ts",15,"HARDCODED_SECRET","Potential hardcoded secret in property: password"
